Order_ID,Order_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Year,Month,YearMonth,Profit_Margin
ORD-2460,2022-05-27,Standard Class,Corporate,West,Furniture,Tables,1465.78,2,0.1,-211.49,2022,5,2022-05,-14.43
ORD-2461,2021-08-22,Standard Class,Consumer,West,Technology,Phones,2125.3,6,0.3,-300.91,2021,8,2021-08,-14.16
ORD-2462,2023-11-03,Standard Class,Consumer,East,Furniture,Bookcases,386.09,2,0.0,8.97,2023,11,2023-11,2.32
ORD-2463,2021-02-13,Second Class,Consumer,South,Technology,Copiers,8264.7,6,0.0,2121.52,2021,2,2021-02,25.67
ORD-2464,2021-02-07,Standard Class,Consumer,West,Furniture,Chairs,2303.67,6,0.2,-249.19,2021,2,2021-02,-10.82
ORD-2465,2021-08-14,Standard Class,Consumer,West,Furniture,Tables,612.07,1,0.0,-67.15,2021,8,2021-08,-10.97
ORD-2466,2023-12-12,Standard Class,Consumer,East,Furniture,Chairs,2164.24,6,0.0,176.0,2023,12,2023-12,8.13
ORD-2467,2021-08-30,Standard Class,Corporate,Central,Technology,Phones,762.15,2,0.0,111.61,2021,8,2021-08,14.64
ORD-2468,2023-06-25,Second Class,Home Office,Central,Office Supplies,Binders,35.25,1,0.0,6.86,2023,6,2023-06,19.46
ORD-2469,2023-03-21,Second Class,Home Office,Central,Technology,Accessories,193.36,2,0.0,41.76,2023,3,2023-03,21.6
ORD-2470,2022-04-02,Same Day,Home Office,Central,Technology,Copiers,6932.09,5,0.0,2025.02,2022,4,2022-04,29.21
ORD-2471,2023-05-09,Standard Class,Corporate,Central,Office Supplies,Paper,237.2,7,0.0,57.0,2023,5,2023-05,24.03
ORD-2472,2023-08-10,Standard Class,Home Office,West,Technology,Copiers,10464.17,7,0.1,1983.25,2023,8,2023-08,18.95
ORD-2473,2023-03-22,Second Class,Consumer,Central,Office Supplies,Storage,405.07,5,0.5,-102.91,2023,3,2023-03,-25.41
ORD-2474,2022-08-09,Second Class,Corporate,Central,Office Supplies,Storage,177.55,2,0.0,30.4,2022,8,2022-08,17.12
ORD-2475,2023-11-04,Second Class,Consumer,Central,Technology,Laptops,4424.23,5,0.0,548.89,2023,11,2023-11,12.41
ORD-2476,2022-05-04,Standard Class,Corporate,East,Technology,Copiers,12042.95,5,0.0,3616.35,2022,5,2022-05,30.03
ORD-2477,2023-01-04,Standard Class,Consumer,East,Furniture,Chairs,573.99,2,0.0,22.07,2023,1,2023-01,3.85
ORD-2478,2023-06-17,Standard Class,Corporate,Central,Office Supplies,Binders,36.25,1,0.3,-1.31,2023,6,2023-06,-3.61
ORD-2479,2023-12-27,Standard Class,Home Office,Central,Furniture,Chairs,762.04,3,0.0,66.8,2023,12,2023-12,8.77
ORD-2480,2022-04-22,Standard Class,Consumer,West,Technology,Copiers,4886.01,2,0.2,709.81,2022,4,2022-04,14.53
ORD-2481,2021-01-08,Standard Class,Consumer,West,Technology,Phones,1972.46,4,0.0,241.42,2021,1,2021-01,12.24
ORD-2482,2023-05-09,Standard Class,Corporate,West,Furniture,Tables,2531.01,3,0.0,-258.44,2023,5,2023-05,-10.21
ORD-2483,2023-09-14,Standard Class,Home Office,Central,Technology,Laptops,1740.62,2,0.0,230.35,2023,9,2023-09,13.23
ORD-2484,2023-01-03,Standard Class,Corporate,East,Office Supplies,Binders,61.11,2,0.0,12.66,2023,1,2023-01,20.72
ORD-2485,2021-03-05,First Class,Consumer,East,Furniture,Chairs,455.0,2,0.1,-10.97,2021,3,2021-03,-2.41
ORD-2486,2022-03-26,Second Class,Home Office,East,Technology,Copiers,3442.29,2,0.0,974.93,2022,3,2022-03,28.32
ORD-2487,2023-06-25,Standard Class,Corporate,South,Office Supplies,Binders,194.83,4,0.1,21.81,2023,6,2023-06,11.19
ORD-2488,2023-11-28,Second Class,Corporate,East,Technology,Phones,1706.73,4,0.4,-327.29,2023,11,2023-11,-19.18
ORD-2489,2021-09-02,Standard Class,Home Office,Central,Office Supplies,Binders,144.04,3,0.3,-3.56,2021,9,2021-09,-2.47
ORD-2490,2021-09-23,Second Class,Consumer,South,Technology,Laptops,3599.85,5,0.0,544.13,2021,9,2021-09,15.12
ORD-2491,2023-07-07,Standard Class,Consumer,East,Technology,Accessories,658.54,6,0.0,155.88,2023,7,2023-07,23.67
ORD-2492,2023-08-16,Standard Class,Corporate,South,Furniture,Bookcases,1223.85,7,0.0,61.05,2023,8,2023-08,4.99
ORD-2493,2023-04-25,Standard Class,Consumer,West,Office Supplies,Appliances,835.42,7,0.1,18.89,2023,4,2023-04,2.26
ORD-2494,2021-08-27,Standard Class,Home Office,East,Technology,Copiers,9993.5,6,0.0,2623.32,2021,8,2021-08,26.25
ORD-2495,2021-07-24,Standard Class,Consumer,East,Technology,Laptops,5514.9,7,0.0,762.57,2021,7,2021-07,13.83
ORD-2496,2023-09-06,Standard Class,Corporate,West,Technology,Copiers,4700.18,2,0.0,1206.43,2023,9,2023-09,25.67
ORD-2497,2021-03-12,Standard Class,Consumer,West,Technology,Accessories,392.25,6,0.0,85.01,2021,3,2021-03,21.67
ORD-2498,2023-06-30,First Class,Corporate,Central,Furniture,Furnishings,231.71,3,0.1,18.5,2023,6,2023-06,7.98
ORD-2499,2023-12-20,First Class,Corporate,West,Technology,Phones,2495.65,6,0.0,352.58,2023,12,2023-12,14.13
ORD-2500,2021-04-08,Standard Class,Consumer,West,Technology,Accessories,330.33,3,0.5,-68.59,2021,4,2021-04,-20.76
ORD-2501,2022-07-30,Standard Class,Home Office,South,Office Supplies,Appliances,590.34,4,0.5,-179.85,2022,7,2022-07,-30.47
ORD-2502,2022-02-06,Standard Class,Consumer,West,Office Supplies,Binders,132.3,3,0.2,3.74,2022,2,2022-02,2.83
ORD-2503,2023-08-12,Second Class,Home Office,East,Office Supplies,Paper,100.98,3,0.0,27.91,2023,8,2023-08,27.64
ORD-2504,2021-03-20,First Class,Corporate,South,Furniture,Chairs,2120.25,6,0.0,87.64,2021,3,2021-03,4.13
ORD-2505,2022-04-07,Standard Class,Consumer,Central,Technology,Copiers,9950.1,6,0.0,2973.52,2022,4,2022-04,29.88
ORD-2506,2023-04-06,First Class,Home Office,South,Technology,Copiers,6094.36,3,0.0,1762.57,2023,4,2023-04,28.92
ORD-2507,2022-11-23,Same Day,Consumer,Central,Furniture,Furnishings,356.97,5,0.0,69.97,2022,11,2022-11,19.6
ORD-2508,2021-01-23,Standard Class,Home Office,West,Technology,Laptops,4668.41,6,0.0,771.33,2021,1,2021-01,16.52
ORD-2509,2023-05-11,Second Class,Corporate,South,Furniture,Tables,4286.43,6,0.0,-237.75,2023,5,2023-05,-5.55
ORD-2510,2022-03-26,Second Class,Consumer,West,Office Supplies,Binders,104.59,3,0.0,23.36,2022,3,2022-03,22.33
ORD-2511,2023-09-27,First Class,Corporate,East,Technology,Copiers,1732.09,1,0.0,444.89,2023,9,2023-09,25.69
ORD-2512,2023-08-26,Standard Class,Corporate,West,Office Supplies,Appliances,1006.15,6,0.0,124.33,2023,8,2023-08,12.36
ORD-2513,2022-05-24,First Class,Consumer,South,Technology,Accessories,668.37,7,0.0,135.89,2022,5,2022-05,20.33
ORD-2514,2023-12-20,Standard Class,Corporate,Central,Technology,Laptops,3415.4,4,0.0,478.01,2023,12,2023-12,14.0
ORD-2515,2023-09-11,Standard Class,Consumer,Central,Office Supplies,Appliances,697.51,4,0.1,9.0,2023,9,2023-09,1.29
ORD-2516,2022-04-03,Second Class,Consumer,East,Office Supplies,Storage,242.32,3,0.0,30.13,2022,4,2022-04,12.43
ORD-2517,2023-07-02,Standard Class,Consumer,Central,Office Supplies,Storage,207.09,2,0.0,29.49,2023,7,2023-07,14.24
ORD-2518,2021-10-22,Second Class,Consumer,South,Furniture,Tables,1184.15,2,0.0,-102.57,2021,10,2021-10,-8.66
ORD-2519,2021-08-26,Standard Class,Corporate,West,Furniture,Furnishings,616.7,6,0.0,127.54,2021,8,2021-08,20.68
ORD-2520,2022-04-21,Standard Class,Corporate,West,Technology,Accessories,80.09,1,0.0,18.86,2022,4,2022-04,23.55
ORD-2521,2021-09-29,Second Class,Home Office,West,Office Supplies,Paper,67.7,3,0.2,4.56,2021,9,2021-09,6.74
ORD-2522,2023-05-09,First Class,Consumer,West,Technology,Copiers,2777.57,2,0.0,838.05,2023,5,2023-05,30.17
ORD-2523,2023-09-01,Same Day,Home Office,East,Technology,Phones,422.17,1,0.0,62.22,2023,9,2023-09,14.74
ORD-2524,2022-04-08,Standard Class,Consumer,Central,Office Supplies,Binders,168.87,6,0.1,23.15,2022,4,2022-04,13.71
ORD-2525,2022-03-04,Standard Class,Consumer,East,Office Supplies,Storage,454.14,5,0.0,56.64,2022,3,2022-03,12.47
ORD-2526,2021-07-07,Standard Class,Consumer,West,Technology,Phones,345.18,1,0.0,48.03,2021,7,2021-07,13.91
ORD-2527,2022-06-02,Second Class,Home Office,Central,Office Supplies,Paper,149.08,7,0.0,39.58,2022,6,2022-06,26.55
ORD-2528,2023-12-25,Standard Class,Home Office,West,Furniture,Furnishings,238.74,3,0.0,37.35,2023,12,2023-12,15.64
ORD-2529,2022-11-25,Standard Class,Home Office,Central,Technology,Accessories,143.48,2,0.0,29.18,2022,11,2022-11,20.34
ORD-2530,2021-08-11,Standard Class,Corporate,Central,Technology,Phones,2441.97,4,0.5,-738.66,2021,8,2021-08,-30.25
ORD-2531,2022-03-26,First Class,Corporate,Central,Technology,Copiers,4774.56,2,0.0,1470.35,2022,3,2022-03,30.8
ORD-2532,2022-04-01,Standard Class,Home Office,East,Office Supplies,Paper,86.11,3,0.0,23.33,2022,4,2022-04,27.09
ORD-2533,2023-03-26,Second Class,Consumer,East,Office Supplies,Appliances,932.67,6,0.0,118.06,2023,3,2023-03,12.66
ORD-2534,2022-02-16,Standard Class,Consumer,West,Technology,Laptops,4442.65,7,0.2,-84.33,2022,2,2022-02,-1.9
ORD-2535,2022-04-18,Same Day,Corporate,East,Office Supplies,Binders,89.75,3,0.0,20.53,2022,4,2022-04,22.87
ORD-2536,2021-02-27,Standard Class,Consumer,South,Furniture,Bookcases,715.34,5,0.2,-74.89,2021,2,2021-02,-10.47
ORD-2537,2023-07-05,Standard Class,Consumer,Central,Technology,Phones,404.11,1,0.0,48.76,2023,7,2023-07,12.07
ORD-2538,2023-02-12,First Class,Consumer,Central,Office Supplies,Binders,61.6,2,0.0,12.17,2023,2,2023-02,19.76
ORD-2539,2023-12-12,Standard Class,Corporate,Central,Technology,Phones,600.78,1,0.0,64.2,2023,12,2023-12,10.69
ORD-2540,2021-01-05,Standard Class,Corporate,East,Technology,Laptops,2417.91,2,0.1,74.49,2021,1,2021-01,3.08
ORD-2541,2021-01-25,Second Class,Consumer,West,Office Supplies,Paper,121.75,4,0.1,21.4,2021,1,2021-01,17.58
ORD-2542,2021-08-04,Standard Class,Consumer,West,Office Supplies,Storage,446.75,5,0.0,67.61,2021,8,2021-08,15.13
ORD-2543,2023-08-08,First Class,Consumer,East,Office Supplies,Paper,154.86,5,0.3,1.3,2023,8,2023-08,0.84
ORD-2544,2023-01-22,First Class,Consumer,Central,Office Supplies,Paper,123.22,6,0.0,28.17,2023,1,2023-01,22.86
ORD-2545,2022-11-02,Standard Class,Corporate,East,Technology,Copiers,7741.73,6,0.1,1413.86,2022,11,2022-11,18.26
ORD-2546,2021-05-24,Second Class,Consumer,Central,Technology,Laptops,1172.83,1,0.0,148.63,2021,5,2021-05,12.67
ORD-2547,2022-08-06,Standard Class,Corporate,West,Technology,Phones,965.41,2,0.3,-87.02,2022,8,2022-08,-9.01
ORD-2548,2022-09-30,Standard Class,Corporate,Central,Office Supplies,Binders,42.67,1,0.0,8.18,2022,9,2022-09,19.17
ORD-2549,2021-06-09,Standard Class,Home Office,East,Furniture,Furnishings,77.03,1,0.1,8.56,2021,6,2021-06,11.11
ORD-2550,2023-08-22,Second Class,Corporate,Central,Technology,Accessories,200.45,2,0.0,45.3,2023,8,2023-08,22.6
ORD-2551,2022-12-26,Standard Class,Consumer,East,Technology,Accessories,768.3,7,0.0,146.42,2022,12,2022-12,19.06
ORD-2552,2023-07-23,Standard Class,Corporate,West,Technology,Phones,1197.86,3,0.0,133.3,2023,7,2023-07,11.13
ORD-2553,2022-09-22,Second Class,Consumer,West,Furniture,Chairs,427.08,2,0.1,-8.88,2022,9,2022-09,-2.08
ORD-2554,2022-10-23,Second Class,Home Office,Central,Office Supplies,Paper,187.35,5,0.0,49.9,2022,10,2022-10,26.63
ORD-2555,2022-06-22,Same Day,Corporate,West,Technology,Laptops,6391.25,6,0.0,770.82,2022,6,2022-06,12.06
ORD-2556,2022-06-26,Second Class,Consumer,East,Furniture,Tables,2191.72,3,0.0,-176.83,2022,6,2022-06,-8.07
ORD-2557,2022-03-20,Second Class,Corporate,West,Technology,Phones,2219.19,5,0.0,217.69,2022,3,2022-03,9.81
ORD-2558,2022-05-31,First Class,Home Office,West,Technology,Phones,1748.9,5,0.0,227.96,2022,5,2022-05,13.03
ORD-2559,2021-10-05,Standard Class,Corporate,Central,Technology,Copiers,9841.51,5,0.0,2848.17,2021,10,2021-10,28.94
ORD-2560,2022-09-20,Standard Class,Home Office,West,Office Supplies,Paper,240.85,7,0.3,9.12,2022,9,2022-09,3.79
ORD-2561,2021-05-10,Standard Class,Corporate,East,Office Supplies,Paper,264.98,7,0.0,68.35,2021,5,2021-05,25.79
ORD-2562,2022-07-31,Standard Class,Corporate,East,Technology,Accessories,772.3,7,0.1,96.55,2022,7,2022-07,12.5
ORD-2563,2022-05-27,Standard Class,Consumer,Central,Furniture,Chairs,278.35,1,0.4,-69.12,2022,5,2022-05,-24.83
ORD-2564,2023-06-17,Standard Class,Home Office,Central,Furniture,Furnishings,517.83,6,0.2,-0.32,2023,6,2023-06,-0.06
ORD-2565,2022-11-14,Standard Class,Corporate,East,Office Supplies,Storage,174.9,3,0.2,-0.67,2022,11,2022-11,-0.38
ORD-2566,2023-04-22,Second Class,Consumer,West,Furniture,Chairs,1437.95,5,0.0,55.31,2023,4,2023-04,3.85
ORD-2567,2022-05-02,Second Class,Consumer,West,Furniture,Bookcases,367.63,2,0.0,10.89,2022,5,2022-05,2.96
ORD-2568,2023-05-08,Standard Class,Consumer,Central,Furniture,Tables,2977.62,5,0.0,-316.72,2023,5,2023-05,-10.64
ORD-2569,2022-03-01,Standard Class,Corporate,Central,Furniture,Tables,2075.94,3,0.0,-220.87,2022,3,2022-03,-10.64
ORD-2570,2023-12-18,First Class,Corporate,South,Furniture,Furnishings,111.49,1,0.0,22.35,2023,12,2023-12,20.05
ORD-2571,2021-07-03,Standard Class,Consumer,South,Office Supplies,Storage,449.56,5,0.0,67.34,2021,7,2021-07,14.98
ORD-2572,2021-02-25,Standard Class,Consumer,East,Technology,Laptops,8006.04,7,0.3,-667.18,2021,2,2021-02,-8.33
ORD-2573,2022-03-16,Standard Class,Consumer,South,Technology,Copiers,11094.41,7,0.0,2983.41,2022,3,2022-03,26.89
ORD-2574,2022-02-24,Second Class,Corporate,South,Furniture,Tables,4248.39,5,0.0,-434.55,2022,2,2022-02,-10.23
ORD-2575,2023-05-18,Standard Class,Consumer,East,Furniture,Tables,3367.78,6,0.0,-325.56,2023,5,2023-05,-9.67
ORD-2576,2021-04-24,First Class,Corporate,West,Furniture,Tables,2304.96,4,0.0,-156.48,2021,4,2021-04,-6.79
ORD-2577,2023-07-31,First Class,Consumer,West,Office Supplies,Appliances,877.37,7,0.0,69.65,2023,7,2023-07,7.94
ORD-2578,2021-02-24,First Class,Consumer,West,Furniture,Chairs,967.32,3,0.3,-168.39,2021,2,2021-02,-17.41
ORD-2579,2021-06-04,Standard Class,Consumer,Central,Office Supplies,Paper,185.68,5,0.4,-7.7,2021,6,2021-06,-4.15
ORD-2580,2022-10-17,Standard Class,Home Office,South,Technology,Copiers,9330.5,4,0.0,2757.35,2022,10,2022-10,29.55
ORD-2581,2021-08-15,Standard Class,Consumer,West,Technology,Accessories,560.39,7,0.0,138.59,2021,8,2021-08,24.73
ORD-2582,2022-12-12,Standard Class,Home Office,West,Technology,Laptops,8384.84,7,0.0,1283.96,2022,12,2022-12,15.31
ORD-2583,2022-02-20,First Class,Consumer,West,Technology,Accessories,168.02,2,0.0,33.66,2022,2,2022-02,20.03
ORD-2584,2023-01-30,Standard Class,Consumer,East,Technology,Accessories,175.72,2,0.3,-2.07,2023,1,2023-01,-1.18
ORD-2585,2021-12-01,Standard Class,Corporate,Central,Office Supplies,Paper,38.77,1,0.1,7.36,2021,12,2021-12,18.98
ORD-2586,2023-05-30,Second Class,Consumer,West,Technology,Accessories,171.77,2,0.1,26.87,2023,5,2023-05,15.64
ORD-2587,2022-05-10,Standard Class,Consumer,West,Furniture,Chairs,1620.49,5,0.0,66.62,2022,5,2022-05,4.11
ORD-2588,2023-11-08,Standard Class,Corporate,West,Technology,Copiers,13034.18,6,0.0,3798.46,2023,11,2023-11,29.14
ORD-2589,2021-05-06,Standard Class,Consumer,South,Office Supplies,Paper,27.65,1,0.0,6.58,2021,5,2021-05,23.8
ORD-2590,2022-03-27,Standard Class,Corporate,West,Technology,Phones,3374.45,6,0.0,311.31,2022,3,2022-03,9.23
ORD-2591,2023-01-10,Standard Class,Consumer,East,Office Supplies,Appliances,257.68,2,0.0,20.92,2023,1,2023-01,8.12
ORD-2592,2021-12-05,Standard Class,Corporate,East,Technology,Accessories,70.53,1,0.0,15.28,2021,12,2021-12,21.66
ORD-2593,2023-04-02,Second Class,Corporate,West,Technology,Phones,3225.54,7,0.5,-850.97,2023,4,2023-04,-26.38
ORD-2594,2022-11-29,Standard Class,Home Office,South,Office Supplies,Paper,180.7,5,0.1,28.6,2022,11,2022-11,15.83
ORD-2595,2021-12-10,Standard Class,Corporate,West,Office Supplies,Storage,101.06,1,0.4,-18.47,2021,12,2021-12,-18.28
ORD-2596,2021-07-18,Standard Class,Home Office,Central,Office Supplies,Appliances,673.83,4,0.0,84.63,2021,7,2021-07,12.56
ORD-2597,2022-07-28,Standard Class,Corporate,West,Office Supplies,Appliances,178.47,1,0.0,15.3,2022,7,2022-07,8.57
ORD-2598,2022-05-15,Standard Class,Corporate,East,Technology,Accessories,342.93,5,0.0,78.08,2022,5,2022-05,22.77
ORD-2599,2022-06-11,Standard Class,Corporate,Central,Office Supplies,Paper,146.3,5,0.0,33.79,2022,6,2022-06,23.1
ORD-2600,2022-09-16,Standard Class,Corporate,West,Furniture,Tables,1726.54,2,0.0,-100.97,2022,9,2022-09,-5.85
ORD-2601,2022-10-27,Standard Class,Consumer,South,Furniture,Furnishings,333.28,4,0.0,52.9,2022,10,2022-10,15.87
ORD-2602,2022-11-27,First Class,Home Office,South,Furniture,Chairs,1602.76,7,0.0,96.49,2022,11,2022-11,6.02
ORD-2603,2021-03-07,Standard Class,Consumer,Central,Technology,Accessories,312.01,5,0.1,48.74,2021,3,2021-03,15.62
ORD-2604,2021-05-13,Same Day,Home Office,South,Office Supplies,Storage,597.53,7,0.4,-118.22,2021,5,2021-05,-19.78
ORD-2605,2023-02-10,First Class,Consumer,Central,Office Supplies,Appliances,241.37,2,0.2,-19.7,2023,2,2023-02,-8.16
ORD-2606,2022-11-23,Standard Class,Corporate,East,Office Supplies,Binders,184.09,7,0.0,31.74,2022,11,2022-11,17.24
ORD-2607,2023-05-20,Standard Class,Consumer,South,Technology,Copiers,2701.19,2,0.1,522.52,2023,5,2023-05,19.34
ORD-2608,2021-01-18,Second Class,Corporate,Central,Furniture,Furnishings,330.68,5,0.0,50.25,2021,1,2021-01,15.2
ORD-2609,2022-11-20,Same Day,Consumer,East,Office Supplies,Storage,185.9,3,0.0,26.53,2022,11,2022-11,14.27
ORD-2610,2022-09-20,Same Day,Consumer,South,Technology,Accessories,499.98,5,0.4,-38.69,2022,9,2022-09,-7.74
ORD-2611,2023-02-18,Standard Class,Consumer,West,Furniture,Tables,2345.89,3,0.0,-238.0,2023,2,2023-02,-10.15
ORD-2612,2021-03-18,Second Class,Consumer,Central,Office Supplies,Storage,350.4,5,0.3,-28.3,2021,3,2021-03,-8.08
ORD-2613,2022-09-05,Standard Class,Consumer,West,Furniture,Bookcases,806.22,4,0.0,31.64,2022,9,2022-09,3.92
ORD-2614,2021-02-13,Same Day,Corporate,West,Technology,Phones,2932.5,6,0.0,334.61,2021,2,2021-02,11.41
ORD-2615,2021-08-10,First Class,Consumer,East,Office Supplies,Storage,141.52,2,0.1,7.89,2021,8,2021-08,5.58
ORD-2616,2022-04-21,Standard Class,Home Office,East,Furniture,Furnishings,432.19,6,0.0,69.09,2022,4,2022-04,15.99
ORD-2617,2022-04-29,Standard Class,Consumer,West,Technology,Laptops,658.73,1,0.0,106.42,2022,4,2022-04,16.16
ORD-2618,2022-09-03,First Class,Home Office,West,Office Supplies,Storage,674.37,7,0.4,-94.85,2022,9,2022-09,-14.06
ORD-2619,2022-08-08,First Class,Consumer,East,Office Supplies,Storage,475.04,7,0.0,71.56,2022,8,2022-08,15.06
ORD-2620,2023-10-03,Standard Class,Corporate,West,Office Supplies,Storage,264.16,3,0.1,19.06,2023,10,2023-10,7.22
ORD-2621,2021-06-12,First Class,Consumer,South,Technology,Copiers,8463.75,4,0.0,2341.29,2021,6,2021-06,27.66
ORD-2622,2021-06-26,Second Class,Consumer,East,Technology,Phones,591.97,1,0.2,-34.66,2021,6,2021-06,-5.86
ORD-2623,2022-09-11,First Class,Consumer,Central,Office Supplies,Appliances,734.15,4,0.0,85.24,2022,9,2022-09,11.61
ORD-2624,2021-01-07,Second Class,Home Office,Central,Office Supplies,Paper,64.31,2,0.0,15.3,2021,1,2021-01,23.79
ORD-2625,2021-11-30,Standard Class,Corporate,South,Technology,Copiers,6367.58,3,0.0,1967.93,2021,11,2021-11,30.91
ORD-2626,2023-01-16,Standard Class,Consumer,South,Office Supplies,Appliances,262.14,2,0.0,32.79,2023,1,2023-01,12.51
ORD-2627,2022-03-25,Standard Class,Home Office,South,Technology,Laptops,5163.03,7,0.0,625.42,2022,3,2022-03,12.11
ORD-2628,2023-02-08,Standard Class,Consumer,Central,Furniture,Bookcases,419.67,3,0.2,-62.91,2023,2,2023-02,-14.99
ORD-2629,2023-05-28,Same Day,Corporate,East,Office Supplies,Storage,219.26,3,0.2,1.84,2023,5,2023-05,0.84
ORD-2630,2023-02-01,Standard Class,Consumer,Central,Technology,Copiers,5100.53,4,0.0,1450.69,2023,2,2023-02,28.44
ORD-2631,2021-10-27,Standard Class,Consumer,South,Furniture,Tables,2684.24,3,0.0,-169.31,2021,10,2021-10,-6.31
ORD-2632,2021-02-01,First Class,Consumer,East,Office Supplies,Appliances,399.84,3,0.0,42.71,2021,2,2021-02,10.68
ORD-2633,2023-03-25,Standard Class,Corporate,West,Furniture,Furnishings,95.78,1,0.4,-10.92,2023,3,2023-03,-11.4
ORD-2634,2022-10-09,Standard Class,Corporate,South,Technology,Phones,3402.44,6,0.0,344.63,2022,10,2022-10,10.13
ORD-2635,2021-05-12,First Class,Corporate,West,Furniture,Chairs,1454.5,4,0.4,-343.09,2021,5,2021-05,-23.59
ORD-2636,2023-01-14,Standard Class,Consumer,South,Office Supplies,Appliances,583.03,4,0.0,45.74,2023,1,2023-01,7.85
ORD-2637,2022-03-17,Standard Class,Consumer,Central,Office Supplies,Binders,149.56,6,0.0,33.74,2022,3,2022-03,22.56
ORD-2638,2023-12-12,Standard Class,Corporate,East,Furniture,Furnishings,677.94,7,0.4,-98.58,2023,12,2023-12,-14.54
ORD-2639,2021-11-11,Standard Class,Consumer,Central,Office Supplies,Binders,182.17,4,0.3,-2.3,2021,11,2021-11,-1.26
ORD-2640,2022-12-10,First Class,Consumer,South,Furniture,Bookcases,183.41,1,0.0,6.93,2022,12,2022-12,3.78
ORD-2641,2021-09-29,Same Day,Consumer,Central,Technology,Copiers,16843.25,7,0.0,4402.03,2021,9,2021-09,26.14
ORD-2642,2021-10-20,Standard Class,Consumer,Central,Office Supplies,Appliances,752.18,5,0.1,-3.1,2021,10,2021-10,-0.41
ORD-2643,2021-01-28,Standard Class,Corporate,West,Technology,Copiers,2562.66,2,0.0,692.21,2021,1,2021-01,27.01
ORD-2644,2021-11-08,Standard Class,Home Office,West,Technology,Laptops,2382.03,2,0.0,395.15,2021,11,2021-11,16.59
ORD-2645,2022-04-23,Second Class,Consumer,East,Office Supplies,Storage,446.59,6,0.2,-13.18,2022,4,2022-04,-2.95
ORD-2646,2021-05-13,Standard Class,Corporate,East,Technology,Phones,1060.48,2,0.3,-138.99,2021,5,2021-05,-13.11
ORD-2647,2022-07-16,Second Class,Home Office,West,Furniture,Furnishings,376.78,5,0.0,76.0,2022,7,2022-07,20.17
ORD-2648,2021-10-05,Standard Class,Home Office,East,Office Supplies,Binders,137.6,5,0.1,18.43,2021,10,2021-10,13.39
ORD-2649,2022-12-22,Second Class,Consumer,West,Office Supplies,Storage,328.21,5,0.0,56.79,2022,12,2022-12,17.3
ORD-2650,2021-04-30,Second Class,Home Office,West,Office Supplies,Appliances,203.71,1,0.0,21.34,2021,4,2021-04,10.48
ORD-2651,2022-09-03,First Class,Consumer,East,Furniture,Bookcases,967.95,4,0.1,-50.26,2022,9,2022-09,-5.19
ORD-2652,2022-06-14,Standard Class,Consumer,West,Office Supplies,Storage,264.53,5,0.0,33.92,2022,6,2022-06,12.82
